url,title,description,published_at,sentiment,sentiment_score,prob_pos,prob_neg,prob_neu,source,tickers,fetched_at
https://www.benzinga.com/media/25/01/43162437/walmart-boosts-regional-manager-pay-as-retailers-struggle-to-find-leaders,Walmart Boosts Regional Manager Pay As Retailers Struggle To Find Leaders,"Walmart is significantly increasing bonus and stock awards for regional store managers, with top performers potentially earning over $600,000, in response to difficulties retailers face in filling managerial roles. This move comes as the company also reduces perks for office staff, including phasing out remote work and restructuring health insurance plans. The article details the pay increases for market managers, contrasting it with tech giant layoffs and Walmart's recent financial performance.",2025-01-23T09:57:00,somewhat-bullish,0.292263,,,,Benzinga,"KXI,WMT,AMZN",2026-02-10T17:43:51.811251
https://seekingalpha.com/article/4751301-iusv-cost-effective-value-etf-strong-downside-protection-growth-potential,IUSV: A Cost-Effective Value ETF With Strong Downside Protection And Growth Potential,"The iShares Core S&P U.S. Value ETF (IUSV) offers cost-efficient value investing with a portfolio of 700 U.S. large-cap and mid-cap value stocks and a low expense ratio of 0.04%. Its significant allocation to large-cap stocks and a 23% exposure to the technology sector, including Apple, Microsoft, and Amazon, contribute to strong downside protection and growth potential. IUSV has demonstrated superior performance, outperforming its peer IWD with a 167.2% total return over the past decade and 597.5% since inception.",2025-01-22T23:18:00,bullish,0.445491,,,,Seeking Alpha,"IUSV,MSFT,AAPL,AMZN",2026-02-10T17:43:51.811251
https://www.theglobeandmail.com/investing/markets/stocks/FIVA-A/pressreleases/30508011/3-fidelity-etfs-you-can-buy-and-hold-forever-to-generate-100-000-in-yearly-dividend-income-starting-in-2025/,"3 Fidelity ETFs You Can Buy and Hold Forever to Generate $100,000 in Yearly Dividend Income, Starting in 2025","This article examines three Fidelity ETFs that could generate significant dividend income. It details the Fidelity International Value Factor ETF (FIVA), the Fidelity International High Dividend ETF (FIDI), and the Fidelity Yield Enhanced Equity ETF (FYEE), outlining their dividend yields, expense ratios, holdings, and potential risks. The piece calculates the approximate investment needed in each ETF to achieve $100,000 in annual dividend income.",2025-01-19T01:25:39,somewhat-bullish,0.237884,,,,The Globe and Mail,"FIVA,NVDA,AMZN",2026-02-10T17:43:51.811251
https://www.cbc.ca/news/business/milka-recall-hazelnut-chocolate-bar-1.7432841,Milka chocolate sold in Canada recalled for containing undeclared nuts,"Milka chocolate bars, specifically the Bubbly Alpine Milk product, have been recalled across Canada due to undeclared hazelnuts, posing a risk to those with allergies. The Canadian Food Inspection Agency (CFIA) issued the recall, noting the product was distributed in several provinces and sold online. Mondelez International, owner of Milka, stated the product was not authorized for sale in Canada by their Canadian entity and attributed the issue to an incorrect label applied by an unauthorized distributor.",2025-01-16T09:06:00,neutral,0.031913,,,,CBC,"MDLZ,AMZN",2026-02-10T17:43:51.811251
https://www.hrdive.com/news/jpmorgan-chase-reportedly-joins-the-5-days-a-week-rto-wave/736842/,JPMorgan Chase reportedly joins the 5-days-a-week RTO wave,"J.P. Morgan Chase & Co. is reportedly joining Goldman Sachs in requiring employees to work from the office five days a week, hinting at a potential new norm for financial services firms. CEO Jamie Dimon has been a strong proponent of in-person work, stating that ""In general, there's nothing like face-to-face."" This move comes despite warnings from some experts about potential employee dissatisfaction and signaling employer mistrust regarding all-or-nothing work arrangements.",2025-01-08T00:00:00,neutral,0.046236,,,,HR Dive,"JPM-P-D,JPM,GS,AMZN,MS",2026-02-10T17:43:51.811251
https://pressroom.aboutschwab.com/press-releases/press-release/2025/Schwab-Trading-Activity-Index-December-Score-Edges-Higher-for-Third-Consecutive-Month/default.aspx,Schwab Trading Activity Index™: December Score Edges Higher for Third Consecutive Month,"The Schwab Trading Activity Index™ (STAX) increased to 51.16 in December, marking its third consecutive monthly rise. Schwab clients net bought equities, adding exposure in Health Care and Energy sectors, while selling Information Technology and Communication Services. The report highlights market volatility, key economic data releases, and popular stocks bought and sold by Schwab clients throughout December and the entirety of 2024.",2025-01-06T00:00:00,neutral,0.107663,,,,Charles Schwab Press Releases,"SCHW,NVDA,TSLA,AAPL,AMZN",2026-02-10T17:43:51.811251
https://www.barrons.com/articles/industrial-stocks-buy-tech-economy-843c4119?gaa_at=eafs&gaa_n=AWEtsqelnitnYC-ZBJ0b5hgOCrwYxDuqAb53kDOYrhK7VlixFToKy16yP8Q7&gaa_ts=693cc020&gaa_sig=nzOWb6CS5vPSwL3QnxqG27-DyLONczGMx3K85xvbvb56PWRDf4AxzRDlBy25CZs7A-AhJRMOI7pXvpI9XV1qXA%3D%3D,Tech Stocks Are Still Pricey. Dip Buyers Should Look Here Instead.,"Investors seeking ""buy-the-dip"" opportunities might be advised to look beyond tech stocks, which remain expensive despite recent market fluctuations. Instead, the article suggests considering other sectors, highlighting that the Industrial Select Sector SPDR Fund has seen a significant drop from its recent high. This implies that industrial stocks may present a more attractive dip-buying opportunity than pricey tech stocks.",2025-01-03T01:12:46,neutral,-0.114262,,,,Barron's,"XLI,ADBE,AMZN,MSFT",2026-02-10T17:43:51.811251
https://www.costar.com/article/1257009655/prologis-ceo-hamid-moghadam-to-retire-next-year,Prologis CEO Hamid Moghadam to retire next year,"Hamid Moghadam, co-founder and CEO of Prologis, plans to retire on January 1, 2026, after more than four decades with the company and its predecessor. Dan Letter, current president, will succeed him as CEO, while Moghadam will transition to executive chairman. This succession plan has been in the works for over two years, with Letter having joined AMB in 2004 and becoming president of Prologis in January 2023.",2025-02-20T12:17:00,somewhat-bullish,0.269623,,,,CoStar,"PLD,AMZN,HD",2026-02-10T17:57:55.541602
https://www.globenewswire.com/news-release/2025/02/18/3028309/0/en/Adeia-Announces-Fourth-Quarter-and-Full-Year-2024-Financial-Results.html,Adeia Announces Fourth Quarter and Full Year 2024 Financial Results,"Adeia announced strong financial results for Q4 and Full Year 2024, achieving record post-separation revenue and cash from operations and signing 10 deals in Q4, including new strategic agreements with Amazon, Canon, and a luxury retailer. The company also paid down $50 million in debt and repurchased $20 million of common stock, while growing its patent portfolio by 12% to over 12,000 assets. Adeia provided a positive financial outlook for full year 2025, projecting revenue between $390.0 million and $430.0 million.",2025-02-18T16:05:00,somewhat-bullish,0.31511,,,,GlobeNewswire,"ADEA,AMZN,MSFT",2026-02-10T17:57:55.541602
https://chainstoreage.com/best-buy-offering-free-online-higher-education-all-employees,Best Buy offering free online higher education to all employees,"Best Buy is expanding its partnership with Strayer University to offer free, no-debt online higher education options to all full- and part-time U.S. employees from their first day of employment. This Degrees@Work program provides opportunities to earn a certificate, associate, bachelor's, or master's degree, with coursework paid directly by Best Buy. This initiative aligns with other major retailers like Amazon, Walmart, and Target, which also provide significant education benefits to their employees.",2025-02-13T00:00:00,somewhat-bullish,0.319619,,,,Chain Store Age,"BBY,AMZN,WMT,TGT",2026-02-10T17:57:55.542621
https://www.morningstar.com/stocks/cheap-stock-buy-after-bad-news-that-really-wasnt,UPS: A Cheap Stock to Buy After Bad News That Really Wasn’t,"Despite a recent selloff triggered by announced cuts in Amazon shipping, Morningstar believes UPS stock is undervalued, offering long-term upside potential. The company's strong competitive advantages, including its cost efficiency and scale, are expected to support margin improvement, especially as it reduces its lower-margin Amazon business. UPS is highlighted as a ""wide-moat"" stock with attractive metrics for investors.",2025-02-13T00:00:00,somewhat-bullish,0.218888,,,,Morningstar,"UPS,AMZN,FDX",2026-02-10T17:57:55.542621
https://qz.com/carver-bancorp-inc-carv-reports-earnings-1851763027,Carver Bancorp Inc. (CARV) reports earnings,"Carver Bancorp Inc. (CARV) has reported a net loss of $5.6 million for the quarter ended December 31, 2024, a significant decrease from a net income of $19 thousand in the prior year. This loss is attributed to reduced net interest income, lower non-interest income, and increased non-interest expenses. The company also saw a decrease in total assets and an increase in nonaccrual loans, though its capital ratios remain above regulatory requirements.",2025-02-13T00:00:00,neutral,-0.137396,,,,qz.com,"CARV,AMZN",2026-02-10T17:57:55.542621
https://www.investing.com/news/transcripts/earnings-call-transcript-martin-marietta-q4-2024-beats-eps-forecast-stock-dips-93CH-3865278,"Earnings call transcript: Martin Marietta Q4 2024 beats EPS forecast, stock dips","Martin Marietta (NYSE: MLM) reported Q4 2024 earnings per share of $4.79, beating the forecast of $4.64, though revenue slightly missed expectations at $1.63 billion. Despite the earnings beat, the stock slipped 3.31% in pre-market trading. The company provided a positive outlook for 2025, projecting 4% growth in aggregate shipments and a 6.5% increase in pricing, driven by infrastructure demand and data center construction.",2025-02-12T11:28:00,somewhat-bullish,0.336627,,,,Investing.com,"MLM,MSFT,AMZN,GOOGL",2026-02-10T17:57:55.542621
https://www.morningstar.com/stocks/3-top-value-stocks-buy-hold-2025-2,3 Top Value Stocks to Buy and Hold for 2025,"Morningstar highlights three value stocks—Campbell, Danaher, and UPS—to buy and hold for 2025, selected from their ""Best Companies to Own"" list. These companies possess wide economic moats, predictable cash flows, and are currently undervalued. The article provides a brief overview of each company's investment thesis and Morningstar's fair value estimates.",2025-02-11T00:00:00,somewhat-bullish,0.180289,,,,Morningstar,"UPS,CPB,DHR,AMZN",2026-02-10T17:57:55.542621
https://www.morningstar.com/stocks/3-more-stocks-buy-before-they-rebound-2,3 More Stocks to Buy Before They Rebound,"This article from Morningstar discusses the current market environment, including tariff impacts and upcoming economic reports, and features an interview with Morningstar's Chief US Market Strategist, Dave Sekera. Sekera provides updates on several companies, including Alphabet, Amazon, Advanced Micro Devices, and Palantir, after their recent earnings reports, and recommends three stocks to buy: Alphabet (GOOGL), SLB Ltd (SLB), and United Parcel Service Inc Class B (UPS). He also touches on Gilead Sciences, Kraft Heinz, Papa John's, Eli Lilly, Novo Nordisk, Estée Lauder, and FMC.",2025-02-10T00:00:00,somewhat-bullish,0.186576,,,,Morningstar,"UPS,GOOGL,AMZN,SLB,EL",2026-02-10T17:57:55.542621
https://qz.com/apollo-commercial-real-estate-finance-inc-ari-reports-1851759966,Apollo Commercial Real Estate Finance Inc (ARI) reports earnings,"Apollo Commercial Real Estate Finance Inc (ARI) reported its 2024 fiscal year earnings, showing a decrease in net interest income to $198.98 million and a net loss of $131.9 million for common stockholders. The company detailed its $6.7 billion portfolio in commercial mortgage loans and highlighted a significant increase in its Specific CECL Allowance and a realized loss from the extinguishment of the Massachusetts Healthcare Loan. Apollo also outlined its financing strategy, including secured debt arrangements and dividends declared to shareholders.",2025-02-10T00:00:00,neutral,-0.062555,,,,qz.com,"ARI,AMZN",2026-02-10T17:57:55.542621
https://www.costar.com/article/2102270113/cousins-properties-buys-into-office-rebound-with-1-billion-investment-spree,News | Cousins Properties buys into office rebound with $1 billion investment spree,"Cousins Properties invested nearly $1 billion in office properties during the fourth quarter of 2024, acquiring three trophy assets across the Sun Belt, including the Sail Tower in Austin and Vantage South End in Charlotte. This investment spree signals the company's belief in an office market rebound, positioning itself to meet growing demand for high-quality office space. The company's strategy focuses on well-located, amenitized spaces, which has contributed to an 89.2% occupancy rate and significant leasing activity in 2024.",2025-02-07T20:47:00,somewhat-bullish,0.260535,,,,CoStar,"CUZ,AMZN,GOOGL,XOM,BAC",2026-02-10T17:57:55.542621
https://www.gurufocus.com/news/2683084/blackrock-inc-increases-stake-in-tyler-technologies-inc?mobile=true,"BlackRock, Inc. Increases Stake in Tyler Technologies Inc","BlackRock, Inc. increased its stake in Tyler Technologies Inc by acquiring an additional 713,164 shares, bringing its total holdings to over 4 million shares. This transaction, valued at $576.64 per share, reflects BlackRock's continued interest in the software industry and Tyler Technologies' strong growth potential, despite its current overvaluation according to GuruFocus. Other notable investors also hold positions in Tyler Technologies, highlighting broader market confidence in the government software solutions provider.",2025-02-05T14:30:00,somewhat-bullish,0.268208,,,,GuruFocus,"TYL,BLK,AAPL,AMZN,MSFT",2026-02-10T17:57:55.542621
https://www.morningstar.com/sustainable-investing/5-charts-how-investors-are-addressing-race-shareholder-meetings,5 Charts on How Investors Are Addressing Race at Shareholder Meetings,"Investor engagement on race and ethnicity at shareholder meetings has evolved, with a significant increase in anti-DEI resolutions but consistently low support for them. While overall support for conventional resolutions addressing race has declined, there's a growing focus on workforce-related issues, aligning with broader human capital management trends. Requests for pay gap reports and anti-harassment efforts at major companies like Apple, Amazon, Nike, Oracle, and Tesla garnered significant shareholder backing in 2024.",2025-02-05T00:00:00,somewhat-bullish,0.246999,,,,Morningstar,"NKE,AAPL,AMZN,ORCL",2026-02-10T17:57:55.542621
https://www.reuters.com/business/retail-consumer/target-is-sued-defrauding-shareholders-about-dei-2025-02-03/,Target is sued for defrauding shareholders about DEI,"Target is facing a proposed class-action lawsuit for allegedly misleading shareholders about the risks of its diversity, equity, and inclusion (DEI) initiatives. Shareholders claim the company's focus on social goals led to massive financial losses and a plummeting stock price due to consumer backlash. The lawsuit seeks damages for shareholders who purchased Target stock between August 2022 and November 2024.",2025-02-04T23:05:00,somewhat-bearish,-0.217973,,,,Reuters,"TGT,WMT,AMZN",2026-02-10T17:57:55.542621
https://www.tradingview.com/news/zacks:eed56aba7094b:0-should-invesco-large-cap-growth-etf-pwb-be-on-your-investing-radar/,Should Invesco Large Cap Growth ETF (PWB) Be on Your Investing Radar?,"The Invesco Large Cap Growth ETF (PWB) offers broad exposure to the Large Cap Growth segment of the US equity market, managing over $1.03 billion in assets with an expense ratio of 0.53%. It primarily allocates to Information Technology and its top holdings include Tesla, Alphabet, and Amazon. PWB has a Zacks ETF Rank of 2 (Buy), making it a suitable option for investors seeking exposure to large-cap growth.",2025-02-04T18:01:17,bullish,0.371669,,,,TradingView,"PWB,TSLA,GOOGL,AMZN",2026-02-10T17:57:55.542621
https://www.gurufocus.com/news/2680982/blackrock-inc-increases-stake-in-compass-therapeutics-inc?mobile=true%3Fmobile%3Dtrue&mobile=true,"BlackRock, Inc. Increases Stake in Compass Therapeutics Inc","BlackRock, Inc. significantly increased its stake in Compass Therapeutics Inc by acquiring an additional 67,163 shares, bringing its total holdings to 6,887,615 shares. This move solidifies Compass Therapeutics as 5.00% of BlackRock's portfolio, reflecting the investment firm's strategic interest in the biopharmaceutical sector. Despite a GF Score of 43/100, indicating potential challenges, Compass Therapeutics' stock has seen a remarkable 115.17% gain since the transaction, driven by its innovative therapeutic pipeline.",2025-02-04T16:05:00,somewhat-bullish,0.325881,,,,GuruFocus,"CMPX,BLK,AAPL,AMZN,META",2026-02-10T17:57:55.542621
https://am.gs.com/en-au/advisors/insights/article/2025/technology-in-2025-the-cycle-rolls-on,Technology in 2025: The Cycle Rolls On,"Goldman Sachs Asset Management foresees a robust technology sector in 2025, driven by AI momentum and a broadening of opportunities beyond the ""Magnificent 7."" The article highlights investment potential in hyperscalers, software companies benefiting from AI, and ASIC semiconductor manufacturers, emphasizing the importance of active management to identify growth areas.",2025-02-03T00:00:00,somewhat-bullish,0.343963,,,,Goldman Sachs Asset Management,"GINN,GOOGL,AMZN,MSFT,META",2026-02-10T17:57:55.542621
https://am.gs.com/en-no/advisors/insights/article/2025/technology-in-2025-the-cycle-rolls-on,Technology in 2025: The Cycle Rolls On,"Goldman Sachs Asset Management foresees a broadening tech cycle in 2025 beyond the ""Magnificent 7,"" driven by AI advancements. They anticipate significant investment opportunities in hyperscalers, software companies benefiting from AI, and ASIC semiconductor firms, emphasizing the role of active management to identify growth and manage risk. The article highlights sustained tech spending trends and optimism for ROI among hyperscalers despite large capital expenditures.",2025-02-03T00:00:00,somewhat-bullish,0.296377,,,,Goldman Sachs Asset Management,"GTEK,NVDA,AMZN,GOOGL,MSFT",2026-02-10T17:57:55.542621
